name,psnr,ssim
EHG0494913__X33__Y30.jpg,22.900953894364932,0.762866671658957
EHG0494913__X33__Y33.jpg,21.56481248963662,0.7484250297492792
EHG0494913__X33__Y36.jpg,22.579342250845936,0.7915221655070919
EHG0494913__X33__Y39.jpg,21.94516797274387,0.8003592923844509
EHG0494913__X33__Y3C.jpg,22.081023608165232,0.7918362438217746
EHG0494913__X33__Y3F.jpg,21.54892692409087,0.803643742241533
EHG0494913__X33__Y42.jpg,23.867753408722955,0.8703691535970176
EHG0494913__X33__Y45.jpg,29.83049782112833,0.9699064354113204
EHG0494913__X36__Y06.jpg,30.1326331187486,0.964256416863273
EHG0494913__X36__Y09.jpg,31.95879913565321,0.968506974369883
EHG0494913__X36__Y0C.jpg,21.827921206356045,0.9256230162433579
EHG0494913__X36__Y0F.jpg,24.467482954285632,0.894222303205699
EHG0494913__X36__Y12.jpg,23.504996772203338,0.8544376167474066
EHG0494913__X36__Y15.jpg,23.04134480326258,0.8326108466646769
EHG0494913__X36__Y18.jpg,22.770670929457047,0.8067573415182645
EHG0494913__X36__Y1B.jpg,22.602259721114475,0.780745044044434
EHG0494913__X36__Y1E.jpg,21.995766808697677,0.7716331953536028
EHG0494913__X36__Y21.jpg,22.393489957451308,0.7759944827128429
EHG0494913__X36__Y24.jpg,21.928029569972487,0.782692868252988
EHG0494913__X36__Y27.jpg,22.369918889915702,0.7926329169127468
EHG0494913__X36__Y2A.jpg,22.765879869437104,0.7835245921185935
EHG0494913__X36__Y2D.jpg,22.911549074160472,0.7982929724406512
EHG0494913__X36__Y30.jpg,22.373290615998854,0.7728808424655361
EHG0494913__X36__Y33.jpg,22.75868806679696,0.8177394464813089
EHG0494913__X36__Y36.jpg,23.05576587564026,0.8207028966548656
EHG0494913__X36__Y39.jpg,20.925309605951156,0.7659838799998478
EHG0494913__X36__Y3C.jpg,21.34991341586725,0.7741200596952692
EHG0494913__X36__Y3F.jpg,22.198075439477968,0.8153442537276978
EHG0494913__X36__Y42.jpg,28.38083712517917,0.9490374524231391
EHG0494913__X36__Y45.jpg,29.002305639769354,0.9651851818993251
EHG0494913__X39__Y06.jpg,29.527724942004415,0.9552733869347804
EHG0494913__X39__Y09.jpg,31.170416464166827,0.9497867342670172
EHG0494913__X39__Y0F.jpg,29.263876393462414,0.9511855294686198
EHG0494913__X39__Y12.jpg,22.939093551528543,0.8549801541156322
EHG0494913__X39__Y15.jpg,23.176018761401856,0.8529347851589153
EHG0494913__X39__Y18.jpg,22.472903845116075,0.8175201562612714
EHG0494913__X39__Y1B.jpg,21.86439711157517,0.8092001865232137
EHG0494913__X39__Y1E.jpg,21.318499855402536,0.7398579339958353
EHG0494913__X39__Y21.jpg,21.81993190203775,0.773602108230372
EHG0494913__X39__Y24.jpg,21.901858335180417,0.784323263029427
EHG0494913__X39__Y27.jpg,22.75774997249773,0.8036141787308291
EHG0494913__X39__Y2A.jpg,21.616853239568492,0.7692063969812456
EHG0494913__X39__Y2D.jpg,21.73876245437999,0.782506275800374
EHG0494913__X39__Y30.jpg,23.534726272665864,0.8468820079711203
EHG0494913__X39__Y33.jpg,23.23891284412298,0.83688547551789
EHG0494913__X39__Y36.jpg,22.50172011095004,0.8277565908085767
EHG0494913__X39__Y39.jpg,21.759198906002887,0.7997246905427552
EHG0494913__X39__Y3C.jpg,21.686513613365207,0.7919367941718339
EHG0494913__X39__Y3F.jpg,26.042882223140854,0.9189712665573223
EHG0494913__X39__Y42.jpg,27.278834261413007,0.9576607792099968
EHG0494913__X39__Y45.jpg,29.324796667990107,0.9614528303405332
EHG0494913__X3C__Y06.jpg,31.29995680373693,0.9687312344748467
EHG0494913__X3C__Y09.jpg,30.287514835252217,0.9610844258430766
EHG0494913__X3C__Y0C.jpg,31.401232621007477,0.960548564095473
EHG0494913__X3C__Y0F.jpg,31.00480074805487,0.9673693417307025
EHG0494913__X3C__Y12.jpg,29.688999913280625,0.9550331017053219
EHG0494913__X3C__Y15.jpg,23.97513610299102,0.8531901038399147
EHG0494913__X3C__Y18.jpg,22.694953372419473,0.8235707953982686
EHG0494913__X3C__Y1B.jpg,22.42004711601615,0.8077702730549704
